日期,A厂,B厂
2020/04/02,270336.0,148632.0
2020/04/03,256878.0,143002.0
2020/04/04,246903.0,142275.0
2020/04/05,241818.0,137702.0
2020/04/06,254330.0,149513.0
2020/04/07,267123.0,159297.0
2020/04/08,274438.0,166191.0
2020/04/09,247065.0,187954.0
2020/04/10,281934.0,167502.0
2020/04/11,281268.0,163727.0
2020/04/12,280879.0,168576.0
2020/04/13,284374.0,177604.0
2020/04/14,284472.0,181118.0
2020/04/15,291079.0,185611.0
2020/04/16,283523.0,186451.0
2020/04/17,276293.0,190522.0
2020/04/18,300602.0,185443.0
2020/04/19,266007.0,234972.0
2020/04/20,241463.0,255629.0
2020/04/21,240104.0,257611.0
2020/04/22,217384.0,236856.0
2020/04/23,220433.0,227456.0
2020/04/24,203753.0,226649.0
2020/04/25,221897.0,233167.0
2020/04/26,231283.0,237253.0
2020/04/27,239769.0,242819.0
2020/04/28,224142.0,243767.0
2020/04/29,235814.0,241832.0
2020/04/30,231663.0,238391.0
2020/05/01,217655.0,229452.0
2020/05/02,218705.0,230054.0
2020/05/03,232876.0,242201.0
2020/05/04,221636.0,250039.0
2020/05/05,241695.0,217420.0
2020/05/06,244647.0,206521.0
2020/05/07,240396.0,208568.0
2020/05/08,235882.0,205752.0
2020/05/09,249084.0,200909.0
2020/05/10,240008.0,198144.0
2020/05/11,239963.0,201683.0
2020/05/12,234230.0,200092.0
2020/05/13,240902.0,221083.0
2020/05/14,205710.0,225555.0
2020/05/15,217760.0,193715.0
2020/05/16,205897.0,187048.0
2020/05/17,204601.0,194982.0
2020/05/18,194685.0,187836.0
2020/05/19,217903.0,193607.0
2020/05/20,188389.0,190992.0
2020/05/21,180193.0,185654.0
2020/05/22,172338.0,185520.0
2020/05/23,188788.0,183371.0
2020/05/24,196438.0,189439.0
2020/05/25,199646.0,187965.0
2020/05/26,202457.0,192189.0
2020/05/27,201307.0,194721.0
2020/05/28,198171.0,191377.0
2020/05/29,176992.0,193508.0
2020/05/30,177146.0,181548.0
2020/05/31,202233.0,190911.0
2020/06/01,202991.0,196582.0
2020/06/02,204235.0,197151.0
2020/06/03,209869.0,199367.0
2020/06/04,209585.0,202432.0
2020/06/05,200712.0,202133.0
2020/06/06,186587.0,177892.0
2020/06/07,180893.0,182451.0
2020/06/08,188707.0,185777.0
2020/06/09,203308.0,195297.0
2020/06/10,211456.0,206580.0
2020/06/11,211142.0,208269.0
2020/06/12,203885.0,206031.0
2020/06/13,197450.0,198583.0
2020/06/14,182801.0,198591.0
2020/06/15,194892.0,206013.0
2020/06/16,186888.0,207315.0
2020/06/17,194801.0,207140.0
2020/06/18,186428.0,210163.0
2020/06/19,199791.0,211738.0
2020/06/20,199579.0,209930.0
2020/06/21,201951.0,210159.0
2020/06/22,202312.0,219771.0
2020/06/23,201415.0,212490.0
2020/06/24,198835.0,207635.0
2020/06/25,183772.0,199480.0
2020/06/26,191513.0,204323.0
2020/06/27,212325.0,211547.0
2020/06/28,203126.0,210359.0
2020/06/29,200922.0,204447.0
2020/06/30,210337.0,230806.0
2020/07/01,198674.0,215830.0
2020/07/02,205916.0,210717.0
2020/07/03,192318.0,204889.0
2020/07/04,186708.0,205684.0
2020/07/05,199208.0,210039.0
2020/07/06,190197.0,215320.0
2020/07/07,189098.0,215761.0
2020/07/08,195295.0,214709.0
2020/07/09,192213.0,212722.0
2020/07/10,196304.0,213713.0
2020/07/11,196195.0,213911.0
2020/07/12,197372.0,219375.0
2020/07/13,199718.0,220027.0
2020/07/14,199530.0,222773.0
2020/07/15,202856.0,221405.0
2020/07/16,200321.0,223034.0
2020/07/17,192359.0,219735.0
2020/07/18,200446.0,223631.0
2020/07/19,204743.0,216421.0
2020/07/20,204179.0,222235.0
2020/07/21,199733.0,222805.0
2020/07/22,197099.0,224325.0
2020/07/23,202201.0,225021.0
2020/07/24,203230.0,220575.0
2020/07/25,200040.0,216470.0
2020/07/26,208773.0,215747.0
2020/07/27,208115.0,220466.0
2020/07/28,204975.0,219378.0
2020/07/29,193082.0,214978.0
2020/07/30,193888.0,214682.0
2020/07/31,173087.0,200529.0
2020/08/01,173399.0,193475.0
2020/08/02,186961.0,195670.0
2020/08/03,191600.0,196488.0
2020/08/04,179998.0,225628.0
2020/08/05,155432.0,222760.0
2020/08/06,196492.0,223314.0
2020/08/07,204052.0,223562.0
2020/08/08,196239.0,226691.0
2020/08/09,206938.0,226358.0
2020/08/10,207167.0,232002.0
2020/08/11,201998.0,226915.0
2020/08/12,184172.0,216077.0
2020/08/13,197271.0,222164.0
2020/08/14,201055.0,222585.0
2020/08/15,203746.0,219463.0
2020/08/16,200506.0,219299.0
2020/08/17,198860.0,220979.0
2020/08/18,182261.0,213534.0
2020/08/19,179512.0,214650.0
2020/08/20,206543.0,215652.0
2020/08/21,198728.0,222316.0
2020/08/22,215644.0,220125.0
2020/08/23,212701.0,224389.0
2020/08/24,215681.0,228295.0
2020/08/25,214493.0,232255.0
2020/08/26,211368.0,229700.0
2020/08/27,213639.0,218636.0
2020/08/28,227099.0,214334.0
2020/08/29,241457.0,211356.0
2020/08/30,216678.0,239635.0
2020/08/31,200349.0,240128.0
2020/09/01,210891.0,237476.0
2020/09/02,211247.0,239183.0
2020/09/03,205569.0,243358.0
2020/09/04,206879.0,233163.0
2020/09/05,191597.0,230781.0
2020/09/06,205613.0,233534.0
2020/09/07,201625.0,232621.0
2020/09/08,196430.0,229359.0
2020/09/09,222302.0,212035.0
2020/09/10,226077.0,206009.0
2020/09/11,228617.0,206672.0
2020/09/12,225407.0,200775.0
2020/09/13,232674.0,206702.0
2020/09/14,218724.0,209507.0
2020/09/15,219937.0,203478.0
2020/09/16,227320.0,209667.0
2020/09/17,225435.0,201955.0
2020/09/18,222523.0,204641.0
2020/09/19,221765.0,201232.0
2020/09/20,227781.0,210637.0
2020/09/21,228275.0,210208.0
2020/09/22,222545.0,212108.0
2020/09/23,230968.0,209122.0
2020/09/24,222057.0,206642.0
2020/09/25,230177.0,206661.0
2020/09/26,226825.0,206869.0
2020/09/27,231447.0,206034.0
2020/09/28,231251.0,206660.0
2020/09/29,216609.0,203890.0
2020/09/30,189387.0,183920.0
2020/10/01,161750.0,167994.0
2020/10/02,150756.0,169618.0
2020/10/03,158003.0,167880.0
2020/10/04,162837.0,172802.0
2020/10/05,173348.0,181831.0
2020/10/06,193880.0,194266.0
2020/10/07,204892.0,194448.0
2020/10/08,212999.0,201269.0
2020/10/09,222535.0,202931.0
2020/10/10,226034.0,201599.0
2020/10/11,234002.0,207182.0
2020/10/12,218651.0,206692.0
2020/10/13,201327.0,198321.0
2020/10/14,207615.0,203741.0
2020/10/15,211059.0,204713.0
2020/10/16,220291.0,204448.0
2020/10/17,222321.0,202538.0
2020/10/18,231949.0,205270.0
2020/10/19,250200.0,230377.0
2020/10/20,259757.0,243112.0
2020/10/21,295390.0,241775.0
2020/10/22,268377.0,241793.0
2020/10/23,270054.0,244680.0
2020/10/24,279706.0,237464.0
2020/10/25,287030.0,239024.0
2020/10/26,278036.0,246344.0
2020/10/27,281198.0,241711.0
2020/10/28,275598.0,240281.0
2020/10/29,268544.0,237466.0
2020/10/30,285484.0,237611.0
2020/10/31,275130.0,236154.0
